Optical Power Monitor
5.0.4590.776
Delimiter Used: , ','

Start of Measurement , 1/7/2024 23:17:29
Sample Interval , 0.5 s
, PM100D 200629114
Type, PM100D
Serialnumber, P0041112
Sensor, S120C
SensorSerialnumber, 200629114
Wavelength / Responsivity, 780 nm

,,,PM100D 200629114, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
104, 1/7/2024, 23:18:15.185,0.0013952
105, 1/7/2024, 23:18:15.713,0.0013932
106, 1/7/2024, 23:18:16.239,0.0013938
107, 1/7/2024, 23:18:16.766,0.0013926
108, 1/7/2024, 23:18:17.292,0.0013927
109, 1/7/2024, 23:18:17.819,0.0013934
110, 1/7/2024, 23:18:18.346,0.0013942
111, 1/7/2024, 23:18:18.873,0.0013917
112, 1/7/2024, 23:18:18.905,0.0013919
113, 1/7/2024, 23:18:18.937,0.0013919
114, 1/7/2024, 23:18:18.968,0.0013919
115, 1/7/2024, 23:18:18.999,0.0013907
116, 1/7/2024, 23:18:19.034,0.0013916
117, 1/7/2024, 23:18:19.559,0.0013957
118, 1/7/2024, 23:18:20.084,0.0013946
119, 1/7/2024, 23:18:20.607,0.0013937
120, 1/7/2024, 23:18:21.131,0.0013947
121, 1/7/2024, 23:18:21.651,0.001395
122, 1/7/2024, 23:18:22.173,0.0013943
123, 1/7/2024, 23:18:22.696,0.0013947
124, 1/7/2024, 23:18:23.224,0.0013937
125, 1/7/2024, 23:18:23.744,0.001394
126, 1/7/2024, 23:18:24.266,0.0013944
127, 1/7/2024, 23:18:24.788,0.0013941
128, 1/7/2024, 23:18:25.309,0.0013927
129, 1/7/2024, 23:18:25.831,0.0013911
130, 1/7/2024, 23:18:26.351,0.0013927
131, 1/7/2024, 23:18:26.872,0.0013922
132, 1/7/2024, 23:18:26.903,0.001394
133, 1/7/2024, 23:18:26.934,0.001394
134, 1/7/2024, 23:18:26.965,0.0013949
135, 1/7/2024, 23:18:26.996,0.0013949
136, 1/7/2024, 23:18:27.027,0.0013931
137, 1/7/2024, 23:18:27.546,0.0013909
138, 1/7/2024, 23:18:28.070,0.0013929
139, 1/7/2024, 23:18:28.593,0.0013924
140, 1/7/2024, 23:18:29.120,0.0013926
141, 1/7/2024, 23:18:29.640,0.0013927
142, 1/7/2024, 23:18:30.163,0.0013921
143, 1/7/2024, 23:18:30.690,0.0013934
144, 1/7/2024, 23:18:31.220,0.0013921
145, 1/7/2024, 23:18:31.748,0.0013936
146, 1/7/2024, 23:18:32.274,0.0013947
147, 1/7/2024, 23:18:32.799,0.0013915
148, 1/7/2024, 23:18:33.320,0.0013931
149, 1/7/2024, 23:18:33.841,0.0013939
150, 1/7/2024, 23:18:34.362,0.001394
151, 1/7/2024, 23:18:34.882,0.0013942
152, 1/7/2024, 23:18:34.913,0.0013943
153, 1/7/2024, 23:18:34.944,0.0013895
154, 1/7/2024, 23:18:34.980,0.0013931
155, 1/7/2024, 23:18:35.010,0.0013946
156, 1/7/2024, 23:18:35.532,0.0013935
157, 1/7/2024, 23:18:36.054,0.0013929
158, 1/7/2024, 23:18:36.574,0.0013953
159, 1/7/2024, 23:18:37.095,0.0013933
160, 1/7/2024, 23:18:37.622,0.0013942
161, 1/7/2024, 23:18:38.143,0.0013942
162, 1/7/2024, 23:18:38.663,0.0013938
163, 1/7/2024, 23:18:39.182,0.0013934
164, 1/7/2024, 23:18:39.704,0.0013928
165, 1/7/2024, 23:18:40.227,0.0013922
166, 1/7/2024, 23:18:40.748,0.0013919
167, 1/7/2024, 23:18:41.273,0.0013929
168, 1/7/2024, 23:18:41.794,0.0013921
169, 1/7/2024, 23:18:42.316,0.0013904
170, 1/7/2024, 23:18:42.835,0.0013929
171, 1/7/2024, 23:18:43.359,0.0013911
172, 1/7/2024, 23:18:43.878,0.001392
173, 1/7/2024, 23:18:43.909,0.0013934
174, 1/7/2024, 23:18:43.940,0.0013934
175, 1/7/2024, 23:18:43.971,0.0013913
176, 1/7/2024, 23:18:44.002,0.0013925
177, 1/7/2024, 23:18:44.531,0.0013928
178, 1/7/2024, 23:18:45.049,0.001391
179, 1/7/2024, 23:18:45.570,0.0013923
180, 1/7/2024, 23:18:46.094,0.0013918
181, 1/7/2024, 23:18:46.615,0.0013911
182, 1/7/2024, 23:18:47.133,0.00139
183, 1/7/2024, 23:18:47.655,0.0013914
184, 1/7/2024, 23:18:48.175,0.0013899
185, 1/7/2024, 23:18:48.697,0.001391
186, 1/7/2024, 23:18:49.217,0.0013913
187, 1/7/2024, 23:18:49.738,0.0013913
188, 1/7/2024, 23:18:50.258,0.0013914
189, 1/7/2024, 23:18:50.777,0.0013897
190, 1/7/2024, 23:18:51.301,0.0013909
191, 1/7/2024, 23:18:51.830,0.0013885
192, 1/7/2024, 23:18:52.357,0.0013919
193, 1/7/2024, 23:18:52.880,0.0013885
194, 1/7/2024, 23:18:52.911,0.0013901
195, 1/7/2024, 23:18:52.943,0.0013907
196, 1/7/2024, 23:18:52.974,0.0013901
197, 1/7/2024, 23:18:53.005,0.0013907
198, 1/7/2024, 23:18:53.527,0.0013898
199, 1/7/2024, 23:18:54.050,0.0013905
200, 1/7/2024, 23:18:54.575,0.0013879
201, 1/7/2024, 23:18:55.103,0.0013885
202, 1/7/2024, 23:18:55.625,0.0013871
203, 1/7/2024, 23:18:56.153,0.0013892
204, 1/7/2024, 23:18:56.672,0.0013904
205, 1/7/2024, 23:18:57.193,0.0013929
206, 1/7/2024, 23:18:57.714,0.0013913
207, 1/7/2024, 23:18:58.234,0.0013924
208, 1/7/2024, 23:18:58.758,0.0013922
209, 1/7/2024, 23:18:59.278,0.0013938
210, 1/7/2024, 23:18:59.797,0.0013946
211, 1/7/2024, 23:19:00.318,0.0013928
212, 1/7/2024, 23:19:00.837,0.0013946
213, 1/7/2024, 23:19:01.358,0.0013941
214, 1/7/2024, 23:19:01.882,0.0013923
215, 1/7/2024, 23:19:01.913,0.0013937
216, 1/7/2024, 23:19:01.945,0.0013931
217, 1/7/2024, 23:19:01.976,0.0013943
218, 1/7/2024, 23:19:02.007,0.0013934
219, 1/7/2024, 23:19:02.529,0.0013944
220, 1/7/2024, 23:19:03.048,0.0013923
221, 1/7/2024, 23:19:03.569,0.0013926
222, 1/7/2024, 23:19:04.089,0.0013923
223, 1/7/2024, 23:19:04.609,0.0013942
224, 1/7/2024, 23:19:05.128,0.0013939
225, 1/7/2024, 23:19:05.650,0.0013916
226, 1/7/2024, 23:19:06.170,0.0013939
227, 1/7/2024, 23:19:06.691,0.0013923
228, 1/7/2024, 23:19:07.215,0.0013918
229, 1/7/2024, 23:19:07.737,0.0013936
230, 1/7/2024, 23:19:08.258,0.0013922
231, 1/7/2024, 23:19:08.778,0.0013927
232, 1/7/2024, 23:19:09.298,0.0013926
233, 1/7/2024, 23:19:09.818,0.0013922
234, 1/7/2024, 23:19:10.338,0.0013918
235, 1/7/2024, 23:19:10.856,0.0013928
236, 1/7/2024, 23:19:11.383,0.0013905
237, 1/7/2024, 23:19:11.909,0.0013923
238, 1/7/2024, 23:19:11.939,0.0013931
239, 1/7/2024, 23:19:11.971,0.0013919
240, 1/7/2024, 23:19:12.001,0.0013949
241, 1/7/2024, 23:19:12.522,0.0013916
242, 1/7/2024, 23:19:13.043,0.0013921
